player_1,player_2,Winner,Location,Tournament,Date,Series,Court,Best of,Surface,Round,elo_player_1,elo_player_2,surface_elo_player_1,surface_elo_player_2,days_since_1,days_since_2,form5_1,form5_2,form10_1,form10_2,avg_opp5_1,avg_opp5_2,avg_opp10_1,avg_opp10_2
Lehecka J.,Coric B.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1430.8250429697405,1619.7851135033015,1468.2181159576876,1607.5471300074237,5.0,76.0,0.6,0.4,0.3,0.5,1558.016872150613,1601.0374468786054,1527.2909136600906,1563.149354473746
Baez S.,Kubler J.,player_2,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1462.1316637400012,1520.310389953699,1390.454891774241,1487.6454358842916,6.0,5.0,0.0,0.4,0.1,0.5,1538.704097007162,1503.20422139385,1564.4128761808302,1482.5139359668674
Svrcina D.,Munar J.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1428.6785317160081,1500.0,1416.1126531195102,,6.0,1.0,0.2,1.0,0.2,1428.6785317160081,1513.0043722757375,1428.6785317160081,1526.211650611587
Huesler M.A.,Millman J.,player_2,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1532.9260267880697,1437.7662794026944,1542.8577735938266,1460.06442885284,5.0,5.0,0.4,0.4,0.4,0.4,1600.9837247452028,1503.1523014564234,1584.67509801626,1498.5390769287717
Eubanks C.,Kwon S.W.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1480.0396527763257,1575.4209759702944,1471.174779290549,1588.7349595666878,5.0,2.0,0.4,0.8,0.5,0.7,1539.939737861778,1592.6619088019343,1521.3225029030104,1566.162899282659
Fucsovics M.,Coria F.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1458.3357014002136,1451.7421664944968,1416.858997575671,1454.2335247454428,88.0,7.0,0.2,0.2,0.4,0.3,1489.9939741626838,1547.9418649077743,1512.3739917383004,1529.2694205262364
Tsitsipas S.,Halys Q.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1720.3832918449282,1428.7862416188952,1657.6591837284204,1452.3262812353335,59.0,4.0,0.4,0.4,0.6,0.3,1710.179007518173,1628.1540501811405,1644.2262382934896,1558.6731414785136
Hanfmann Y.,Hijikata R.,player_2,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1502.2815760490773,1461.2890938443204,1488.7868579633853,1458.517871210972,166.0,13.0,0.4,0.2,0.5,0.2,1489.308509075164,1613.0977227203473,1501.6322389930795,1613.0977227203473
Norrie C.,Van Assche L.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1670.9500909733729,1487.9446322952733,1653.468065412917,1488.6499378620813,2.0,90.0,0.8,0.0,0.6,0.0,1510.0829071043956,1629.2041599813128,1523.4774351479996,1629.2041599813128
Pospisil V.,Auger-Aliassime F.,player_2,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1524.8638062725192,1720.2449220422436,1514.1422173066578,1702.864398758941,108.0,14.0,0.4,0.4,0.5,0.6,1608.8373466721994,1593.6186579929163,1569.1650191961335,1611.7370986865585
Borges N.,Sonego L.,player_2,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1474.5770372940217,1457.9385780133762,1504.1940130631835,1463.11218015915,88.0,7.0,0.4,0.2,0.3,0.4,1537.1830210011058,1553.8607044627486,1527.6521154904622,1541.4308480053144
Monteiro T.,Lestienne C.,player_2,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1426.6219776148785,1572.6435420764217,1438.2216789596748,1570.1605867450692,6.0,4.0,0.0,0.8,0.2,0.6,1530.1990457594293,1565.7328615556676,1527.6948179708838,1560.5685050732664
Medvedev D.,Giron M.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1717.030564364744,1507.4309101472586,1684.134140820124,1505.9297406481119,9.0,4.0,0.6,0.4,0.5,0.5,1705.5129486914957,1561.562670028523,1678.1921100604784,1569.4586927007435
Wawrinka S.,Molcan A.,player_2,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1502.2247778254173,1475.468818846903,1514.5227506362419,1420.0549476048725,76.0,6.0,0.4,0.2,0.5,0.2,1609.2386808186802,1504.339957877134,1583.8827431926593,1532.2057401546922
Daniel T.,Escobedo E.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1453.621619270712,1465.2024820655977,1462.6800658897657,1465.5339729589487,87.0,166.0,0.6,0.0,0.5,0.0,1503.7882803095767,1458.6177693564453,1507.6865994571083,1458.6177693564453
Harris L.,Musetti L.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1435.3486466091877,1636.02090611369,1478.228350076808,1575.1807528122,237.0,73.0,0.2,0.6,0.4,0.7,1526.0774035306692,1601.4313019169188,1517.0156689972996,1580.9665457006793
Tiafoe F.,Altmaier D.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1662.412693523877,1351.1826855552767,1643.8633286673978,1388.3360807338229,73.0,139.0,0.8,0.0,0.6,0.2,1573.578631541504,1578.6839716845886,1574.7991929982377,1545.1199277331684
Moutet C.,Wu Y.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1574.1521155608752,1519.7240160676313,1568.1775107928095,1519.7396316438585,74.0,135.0,0.8,0.5,0.7,0.5,1611.0470985256009,1553.1084678133946,1594.7635382870574,1553.1084678133946
Nadal R.,Draper J.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1736.1617326959827,1616.4704615542942,1667.8388146412185,1595.6225347230393,60.0,3.0,0.4,0.6,0.5,0.5,1671.1426555867488,1606.528750730523,1600.8812948130344,1616.5879196141134
Watanuki Y.,Rinderknech A.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1513.4732351651096,1535.4212857028788,1484.0,1557.4116328187667,168.0,6.0,0.75,0.2,0.75,0.5,1506.9704427118106,1562.6296670291642,1506.9704427118106,1569.425281151929
Barrere G.,Etcheverry T.,player_2,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1496.109628887051,1363.148978565586,1503.5806643353485,1441.158255627704,5.0,6.0,0.4,0.4,0.375,0.3,1521.3380163101388,1481.0807681830142,1512.2837903428467,1478.624126936144
Sinner J.,Edmund K.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1709.9791158429073,1472.339997395946,1645.1382295970816,1466.1026222857122,10.0,7.0,0.6,0.2,0.7,0.25,1529.6984785631491,1639.620637393873,1544.5406696444438,1583.3234167451865
Pella G.,Cerundolo F.,player_2,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1533.4871508463355,1500.0,1476.392771819719,,76.0,0.0,0.4,0.0,0.4,1533.4871508463355,1597.0308586640663,1533.4871508463355,1575.0288047025733
Otte O.,Shang J.,player_2,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1478.1614571945022,1450.968125184201,1420.1628183072182,1466.2756507442746,77.0,299.0,0.0,0.25,0.2,0.25,1540.6849902605597,1476.8954505386143,1532.5368380663765,1476.8954505386143
Ivashka I.,Van De Zandschulp B.,player_2,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1549.706026291883,1563.2051227506622,1533.5442588833298,1525.5322547215114,91.0,10.0,0.2,0.6,0.5,0.5,1527.7743680233152,1528.2375813854148,1568.8635108404735,1578.1568765628383
Korda S.,Garin C.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1675.887899647454,1500.5621987525717,1651.1979808270657,1472.8072520439646,8.0,82.0,0.8,0.2,0.7,0.2,1661.755374729483,1609.157090436355,1645.6300803094127,1588.920980826396
Ymer M.,Nishioka Y.,player_2,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1563.7026224605745,1626.6688795252508,1567.4912958878404,1634.4620138949415,4.0,10.0,0.4,0.8,0.5,0.7,1551.105112444459,1604.9675792564585,1587.2057862176,1573.4727072724334
Shapovalov D.,Lajovic D.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1644.30675940988,1396.4713072438224,1647.7785651308293,1438.7860266450593,10.0,110.0,0.6,0.2,0.7,0.2,1592.4586872320658,1509.9146227937968,1622.2336383971256,1500.3602886074427
Kotov P.,Griekspoor T.,player_2,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1480.3773005299417,1499.6319327597087,1486.56381758292,1472.8547131623673,103.0,9.0,0.2,1.0,0.2857142857142857,0.5,1553.0216164620506,1485.6480332999413,1533.6540372655265,1491.4917987822723
Mcdonald M.,Nakashima B.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1513.393899125923,1561.6992687534416,1515.3784609932013,1537.0923476719029,5.0,7.0,0.4,0.2,0.5,0.4,1566.3970190458604,1518.1900549822203,1564.1813132593322,1536.2988916652341
Khachanov K.,Zapata Miralles B.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1638.350145015126,1431.5542044366664,1593.1253090367973,1436.9034631015634,4.0,14.0,0.6,0.2,0.6,0.2,1582.5646220112037,1535.5880776755153,1583.9767615559142,1538.77414332684
Hurkacz H.,Martinez P.,player_1,Melbourne,Australian Open,2023-01-16,Grand Slam,Outdoor,5.0,Hard,1st Round,1648.9138516452074,1436.5541664625564,1615.850991577594,1451.8376016023033,75.0,11.0,0.6,0.4,0.6,0.4,1565.049501191319,1487.7879144043702,1594.226509704076,1474.5280097009672
Zhang Zh.,Shelton B.,player_2,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1493.8570913342614,1505.0674108586657,1487.5644053009662,1498.1451740067848,88.0,6.0,0.4,0.4,0.375,0.5555555555555556,1506.4102250105007,1509.7620042828669,1522.9784476679756,1529.8296125434301
Murray A.,Berrettini M.,player_1,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1549.9720089789741,1654.5618891229285,1500.3757945596408,1578.0699940702941,14.0,86.0,0.4,0.6,0.5,0.6,1588.2780370721646,1530.0553157967838,1572.9183610433379,1546.8493196273535
Varillas J. P.,Zverev A.,player_2,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1485.7200876139682,1713.1762242585592,1500.0,1582.3479157653583,174.0,231.0,0.25,1.0,0.25,0.9,1560.6668773765991,1576.0425410437415,1560.6668773765991,1580.2596572719517
Paul T.,Struff J.L.,player_1,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1618.902381768759,1435.169691989684,1611.519658814391,1455.4501039151628,6.0,109.0,0.6,0.4,0.6,0.3,1570.4618408051588,1517.3262075017337,1586.9006930093951,1529.6012779506395
Machac T.,Ruud C.,player_2,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1474.0482803495872,1668.8467053632708,1472.8585086769729,1604.4667933590254,7.0,6.0,0.2,0.4,0.3333333333333333,0.5,1556.8069174162854,1659.253400265649,1538.7758687787518,1646.4215877403399
De Minaur A.,Hsu Y.,player_1,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1630.9716669461516,1500.0,1612.1329310422923,1500.0,75.0,,0.6,0.0,0.6,0.0,1638.4835893342552,1630.9716669461516,1588.3897478547515,1630.9716669461516
Djokovic N.,Carballes Baena R.,player_1,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1915.2485598236133,1482.1322220046702,1797.4877568630368,1469.1904016822205,9.0,13.0,1.0,0.4,1.0,0.5,1588.764681082413,1617.3628406319688,1631.3305402785704,1582.3030347854092
Rune H.,Krajinovic F.,player_1,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1716.5135088407878,1561.2262114485452,1698.4588210557704,1497.8200876218925,15.0,12.0,0.8,0.4,0.8,0.4,1703.582577317276,1567.5463282060489,1665.2279099629027,1589.7056661269608
Brooksby J.,O Connell C.,player_1,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1511.2551960767967,1426.306759317521,1533.477749660304,1443.425677695895,4.0,7.0,0.6,0.2,0.5,0.2,1488.8566747798366,1574.3696959366848,1502.1027943933393,1536.505427886449
Basilashvili N.,Fritz T.,player_2,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1393.5104219853313,1699.846704034916,1377.1283950279599,1669.2750644508078,15.0,59.0,0.2,0.6,0.1,0.6,1581.7512202443513,1693.9436129244812,1524.1221290181124,1635.4047562332812
Popyrin A.,Tseng C. H.,player_1,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1388.568386366832,1473.216573369822,1414.2314996428968,1481.6807118008164,8.0,105.0,0.6,0.2,0.4,0.16666666666666666,1569.1928149766895,1565.1669535833078,1540.7458307307595,1560.8601388027607
Cachin P.,Carreno Busta P.,player_2,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1466.998778264844,1609.757545047433,1476.1307580047926,1589.7696262473567,9.0,6.0,0.0,0.6,0.3,0.6,1581.733753638428,1543.1844901435466,1559.9908365572753,1566.0133424436629
Bublik A.,Davidovich Fokina A.,player_2,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1541.333651084077,1519.900382390233,1525.1341704923384,1462.232270146215,8.0,5.0,0.2,0.6,0.4,0.4,1562.0514756179211,1576.6311986251228,1545.601643448546,1571.4728655229787
Kecmanovic M.,Jarry N.,player_2,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1594.3485006602848,1445.8003587387338,1594.077010626606,1475.4021295813052,5.0,90.0,0.4,0.4,0.4,0.4,1539.7182414479157,1595.9435891268854,1564.055151403577,1543.3183406820738
Schwartzman D.,Krutykh O.,player_1,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1494.657897500307,1500.0,1449.4368806194548,1500.0,78.0,,0.2,0.0,0.4,0.0,1549.9900240956115,1494.657897500307,1547.3792961397382,1494.657897500307
Djere L.,Bergs Z.,player_1,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1508.3806805964184,1468.1851695507544,1500.847633088228,1482.5641271217237,5.0,203.0,0.6,0.0,0.5,0.0,1530.5416362299786,1497.9104186550167,1545.8658181481758,1497.9104186550167
Dimitrov G.,Karatsev A.,player_1,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1580.540059467999,1419.9340153059782,1545.1262235490344,1436.439392196473,75.0,11.0,0.6,0.6,0.6,0.4,1607.7210172457205,1501.7994940309777,1570.6821807904078,1538.745708427074
Bonzi B.,Bellucci M.,player_1,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1525.5807596458337,1500.0,1507.9763291386523,1500.0,7.0,,0.6,0.0,0.6,0.0,1524.4548663316473,1525.5807596458337,1509.991803507623,1525.5807596458337
Evans D.,Bagnis F.,player_1,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1550.1439659503403,1432.1308612376188,1554.7042840811378,1439.1149381929552,8.0,141.0,0.4,0.2,0.6,0.3,1572.9174400041925,1577.6216763401658,1568.7219976382999,1530.3316571547252
Wolf J.J.,Thompson J.,player_1,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1545.2467548404127,1418.8916428667212,1537.0470837158982,1457.399986755359,7.0,15.0,0.4,0.2,0.6,0.3,1533.8301488744632,1493.7750167218878,1554.1401956085645,1522.7422964966065
Chardy J.,Galan D.E.,player_1,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1500.0,1507.628014689059,1500.0,1522.3556070733075,,88.0,1.0,0.4,1.0,0.5,1507.628014689059,1492.723854350285,1507.628014689059,1496.4106297346502
Thiem D.,Rublev A.,player_2,Melbourne,Australian Open,2023-01-17,Grand Slam,Outdoor,5.0,Hard,1st Round,1588.0362057058414,1660.512842882398,1574.9215435437134,1645.1037987680409,82.0,6.0,0.4,0.4,0.6,0.4,1660.1493723851024,1621.735561636103,1608.3262263473168,1653.8268717351373
Khachanov K.,Kubler J.,player_1,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,2nd Round,1645.8120668329136,1533.6559248477117,1602.3796259688297,1499.2828513622098,2.0,2.0,0.6,0.4,0.7,0.4,1568.2150493899303,1517.3114314935317,1581.7559189990861,1509.683592368795
Medvedev D.,Millman J.,player_1,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,2nd Round,1724.4005354781418,1458.0421578828064,1692.578746547364,1479.8066348719146,2.0,2.0,0.8,0.4,0.5,0.4,1624.9194193804292,1543.9025430097456,1667.2925852821222,1521.5269317975012
Nishioka Y.,Svrcina D.,player_1,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,2nd Round,1639.8005113770503,1512.7608960415566,1647.4155362028307,1512.2102045261695,2.0,2.0,1.0,0.5,0.7,0.5,1548.7771615050856,1534.2395215465292,1574.748796876589,1534.2395215465292
Moutet C.,Cerundolo F.,player_2,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,2nd Round,1587.6659139674694,1547.9497682882113,1581.961204648044,1493.47825488018,2.0,2.0,0.6,0.6,0.6,0.5,1623.655524683944,1602.6969466491164,1588.4172657989695,1578.0646958759016
Daniel T.,Shapovalov D.,player_2,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,2nd Round,1470.1547402848448,1650.50260978174,1478.8114902113934,1655.1683796856362,2.0,2.0,0.6,0.8,0.5,0.7,1544.564363866333,1560.0170025755212,1517.9326000264198,1596.6730013990016
Eubanks C.,Lehecka J.,player_2,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,2nd Round,1500.3250048332814,1454.7596417665388,1492.3910562485078,1490.311273538037,2.0,2.0,0.4,0.6,0.4,0.4,1487.1670470648237,1550.5433046565258,1522.3507721205212,1519.9753991950724
Tsitsipas S.,Hijikata R.,player_1,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,2nd Round,1725.4164195800836,1479.168156231373,1665.1694033093593,1475.908293531082,2.0,2.0,0.6,0.2,0.6,0.16666666666666666,1635.8510920538988,1658.181006636364,1645.2744238308078,1631.8175055303034
Watanuki Y.,Korda S.,player_2,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,2nd Round,1530.4826378786843,1684.4359158001287,1503.3313012934652,1659.6359208658714,2.0,2.0,0.6,0.8,0.6,0.7,1542.4635373294743,1655.3330018881247,1542.4635373294743,1634.430191996084
Griekspoor T.,Van De Zandschulp B.,player_1,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,2nd Round,1514.7461308448937,1578.5837790130927,1489.485713311174,1541.9011557591305,2.0,2.0,1.0,0.6,0.6,0.4,1509.3344422587031,1519.4546189451187,1503.953941281288,1579.6314896473277
Fucsovics M.,Harris L.,player_1,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,2nd Round,1474.032094344071,1459.6831292876245,1434.573549740645,1498.5807812076862,2.0,2.0,0.4,0.2,0.4,0.3,1488.1833386615042,1525.6605325593655,1508.342304667063,1513.9209300265134
Lestienne C.,Norrie C.,player_2,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,2nd Round,1582.2888295823473,1679.2240254706392,1580.3607315844818,1662.4003012887165,2.0,2.0,0.8,0.8,0.5,0.7,1523.9848384081165,1539.024447432682,1571.4274826517617,1526.9907901705988
Hurkacz H.,Sonego L.,player_1,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,2nd Round,1656.194083105104,1474.7042221625645,1624.813086056472,1480.995300422678,2.0,2.0,0.6,0.2,0.6,0.3,1547.6743374361922,1580.9029047031042,1585.079860349824,1540.7350311519688
Shang J.,Tiafoe F.,player_2,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,2nd Round,1468.217873462493,1666.9848099181802,1480.1644583697578,1649.8409552866572,2.0,2.0,0.2,0.8,0.2,0.6,1514.9133224145276,1571.671775195276,1514.9133224145276,1571.8427273079099
Sinner J.,Etcheverry T.,player_1,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,2nd Round,1716.4735005192042,1384.9896603220668,1653.553125946566,1460.0023767702405,2.0,2.0,0.8,0.4,0.7,0.3,1503.8895409734716,1540.531130248523,1535.1374818530226,1506.1932189581523
Auger-Aliassime F.,Molcan A.,player_1,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,2nd Round,1728.089394427918,1492.698546280801,1710.9380637617683,1440.30122091813,2.0,2.0,0.6,0.2,0.6,0.2,1560.0903762490896,1536.7731161247852,1594.5427973909605,1536.0935062496978
Ruusuvuori E.,Purcell M.,player_1,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1517.1951906693705,1471.7488277012683,1528.3022019692437,1496.7619394521068,8.0,167.0,0.4,0.4,0.5,0.2857142857142857,1537.535240806399,1509.7794015098234,1564.510358106096,1498.4982768560328
Mcdonald M.,Nadal R.,player_1,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,2nd Round,1531.6042197537656,1746.8579225887142,1532.3771225269536,1680.5602125999785,2.0,2.0,0.6,0.4,0.6,0.5,1610.664415066245,1657.520745930636,1583.1554167187592,1604.3449614255546
Kudla D.,Safiullin R.,player_1,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1404.1620374950508,1556.6299899707853,1439.592038412274,1540.5813518376558,117.0,13.0,0.4,0.2,0.3,0.5,1513.9412414619815,1594.6387181866644,1520.2136899142847,1549.7474060989775
Mmoh M.,Lokoli L.,player_1,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1466.4211157698207,1500.0,1482.7810592027618,1500.0,14.0,,0.4,0.0,0.42857142857142855,0.0,1485.4067662210875,1466.4211157698207,1485.4260683429422,1466.4211157698207
Mannarino A.,Isner J.,player_1,Melbourne,Australian Open,2023-01-18,Grand Slam,Outdoor,5.0,Hard,1st Round,1499.6889795995917,1592.0480811456066,1499.1143036600292,1533.566638063764,9.0,9.0,0.2,0.4,0.3,0.5,1571.9235700750264,1513.8804436046855,1558.0155441563588,1560.2148195213483
